latitude,longitude,title,reference_url,thumbnail_url
34.202095,-118.370368,"Restaurant Los Arcos, North Hollywood, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/616,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/616
34.202095,-118.370368,"Restaurant Los Arcos, North Hollywood, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1913,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1913
33.933106,-118.370819,"L.A. Marathon mural, Inglewood, 1990, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/915,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/915
33.933106,-118.370819,"L.A. Marathon mural, Inglewood, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1127,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1127
33.933106,-118.370819,"L.A. Marathon mural, Inglewood, 1990, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1128,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1128
33.933106,-118.370819,"L.A. Marathon mural, Inglewood, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1846,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1846
34.168228,-118.371806,"NoHo labels, North Hollywood, 2001, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/672,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/672
34.168228,-118.371806,"NoHo labels, North Hollywood, 2001, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/673,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/673
34.168228,-118.371806,"NoHo labels, North Hollywood, 2001",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/675,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/675
34.168228,-118.371806,"NoHo labels, North Hollywood, 2001",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2043,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2043
34.029562,-118.371956,"The survival of a nation, Los Angeles,  1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/235,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/235
34.029562,-118.371956,"Heritage, Los Angeles, 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1784,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1784
34.092482,-118.374046,"Woman with the flaming red hair, West Hollywood, ca.1972",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1584,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1584
34.082059,-118.375014,"Dorothy in Hollywood, Los Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/350,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/350
33.776757,-118.375754,"Recreational horseback riding, Rancho Palos Verdes, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1266,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1266
34.08245,-118.37599,"Animate, West Hollywood, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2018,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2018
34.081366,-118.376334,"New York subways, Los Angeles, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/368,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/368
34.081366,-118.376334,"A history of La Cienega Boulevard, West Hollywood, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1865,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1865
34.071333,-118.376433,"Beverly Hills Siddhartha, Los Angeles, 1969-1970",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2033,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2033
34.082059,-118.378737,"Fairfax High School, West Hollywood, 1987",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1862,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1862
34.172471,-118.382857,"Hand signal in style of art, North Hollywood, ca. 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/600,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/600
34.081224,-118.384187,"Homage to Georgia O'Keefe, West Hollywood, ca. 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1867,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1867
34.031572,-118.384895,"Immigrant, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1811,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1811
34.090838,-118.385947,"Jungle landscape, West Hollywood, ca. 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/384,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/384
34.030801,-118.386118,"Finding the light in a crazy world, Golden Gate Lodge, Los Angeles, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1746,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1746
34.213648,-118.388371,"Trudy and Norman Louis Valley Shelter, North Hollywood, 1991, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/608,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/608
34.213648,-118.388371,"Trudy and Norman Louis Valley Shelter, North Hollywood, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/609,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/609
34.213648,-118.388371,"Trudy and Norman Louis Valley Shelter, North Hollywood, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1911,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1911
33.824326,-118.388715,"Fishing from Redondo dock, Redondo Beach, 1937",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1290,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1290
33.824326,-118.388715,"Sheep farming and ocean near Redondo, Redondo Beach, 1937",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1309,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1309
33.824326,-118.388715,"Excursion train and picnickers in the nineties, Redondo Beach, 1937",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1966,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1966
34.080833,-118.38968,"Spraycan piece, West Hollywood, 1981",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/357,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/357
34.028246,-118.391805,"Flowers for a lady, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1742,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1742
34.199167,-118.392019,"Social harmony flourishes on mutual understanding, North Hollywood, Los Angeles, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/559,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/559
34.024796,-118.394551,"Laurel and Hardy, Culver City, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/888,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/888
33.851769,-118.396665,"Whaling wall number 31, Redondo Beach, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1961,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1961
34.029829,-118.403049,"Unto ye heavenly garden of knowledge, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/877,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/877
33.887713,-118.403285,"Dream of the young artist, Pacific School, Manhattan Beach, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1845,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1845
33.993663,-118.411911,"Pride of Mar Vista, 1988, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/754,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/754
33.993663,-118.411911,"Pride of Mar Vista, 1988",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/755,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/755
33.993663,-118.411911,"Pride of Mar Vista, 1988, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/884,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/884
33.993663,-118.411911,"Pride of Mar Vista, 1988, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/885,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/885
33.993663,-118.411911,"Pride of Mar Vista, 1988, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/886,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/886
33.993663,-118.411911,"Pride of Mar Vista, Los Angeles, 1988",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1713,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1713
34.062135,-118.412554,"Vignettes of theatrical scenes, Beverly Hills, 1937",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/742,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/742
34.068392,-118.41543,"Rudimentary Education, Beverly Hills, 1934",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/743,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/743
34.002599,-118.415515,"Moonscapes I-IV (slide II), 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/756,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/756
34.002599,-118.415515,"Moonscapes I-IV (slide I), 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/757,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/757
34.002599,-118.415515,"Moonscapes I-IV (slide III), 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/758,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/758
34.002599,-118.415515,"Moonscapes I-IV (slide IV), 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/759,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/759
34.002599,-118.415515,"Moonscapes I-IV, Culver City, 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1712,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1712
33.922705,-118.415569,"The spirit of aerospace, El Segundo, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/905,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/905
33.919284,-118.415923,"Standard Oil mural, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/899,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/899
33.919284,-118.415923,"Standard Oil mural, 1995, detail 1 of 1",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/900,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/900
33.919284,-118.415923,"Standard Oil mural, 1995, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/901,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/901
33.919284,-118.415923,"Standard Oil mural, El Segundo, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1748,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1748
33.922132,-118.416702,"Hometown traditions, El Segundo, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1749,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1749
34.044451,-118.419812,"The chain undone, 1992, detail 1 of 1",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/878,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/878
34.044451,-118.419812,"The chain undone, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/879,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/879
34.044451,-118.419812,"The chain undone, Los Angeles, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1741,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1741
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/623,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/623
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/624,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/624
34.172053,-118.42014,"Our history/Toward freedom, Van Nuys, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1915,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1915
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/625,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/625
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/626,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/626
34.253368,-118.421094,"Take the future in your hands, Pacoima, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1916,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1916
34.044897,-118.421245,"Creating original ideas, Los Angeles, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/889,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/889
34.250016,-118.422704,"Aztec sun god, Pacoima, ca. 1970",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/574,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/574
34.250016,-118.422704,"Pacoima Junior High School Panthers mascot, Pacoima, 1967-1969",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/575,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/575
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles, 1985, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/571,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/571
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles, 1985",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/572,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/572
34.249909,-118.42294,"Richie Valens, Pacoima, Los Angeles, 1985",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1900,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1900
34.28073,-118.42339,"People sitting and reading, Pacoima, 1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/567,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/567
34.28073,-118.42339,"People sitting and reading, Pacoima, 1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/568,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/568
34.28073,-118.42339,"People sitting and reading, Pacoima, 1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1926,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1926
34.191074,-118.430471,"The world is yours, Van Nuys, 2001",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/666,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/666
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, section 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/543,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/543
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, section 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/544,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/544
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983,detail 1 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/545,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/545
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 2 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/546,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/546
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 3 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/562,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/562
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 4 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/563,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/563
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 5 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/564,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/564
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 6 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/565,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/565
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983, detail 7 of 7",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/566,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/566
34.179714,-118.431587,"The great wall of Los Angeles, Los Angeles, 1976-1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1894,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1894
34.28807,-118.433304,"Postcards from the history of San Fernando, San Fernando, 1988",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/593,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/593
34.258334,-118.433926,"Jesus Christ mural, Pacoima, Los Angeles, 1987",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/594,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/594
34.378504,-118.43884,"Placerita Canyon before man, Newhall, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/557,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/557
34.378504,-118.43884,"A dream come true: Gold, Newhall, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/558,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/558
34.378504,-118.43884,"Placerita Canyon before man and A dream come true: Gold, Newhall, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1897,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1897
34.234796,-118.439789,"The Carmel Mission, Arleta, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/632,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/632
34.159599,-118.442144,"Senior couple posing in front of a park-like landscape, Van Nuys, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/560,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/560
34.06912,-118.442681,"History of mathematics, UCLA Math Sciences Buidling, Los Angeles,1968",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1707,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1707
33.99696,-118.44341,"La La land, Venice, 1985-1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/685,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/685
33.997102,-118.443861,"Venice, Italy, Venice, 1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/694,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/694
33.998081,-118.444333,"What happens to a dream deferred? Venice, 1993-1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1929,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1929
34.06185,-118.445385,"Alice Restaurant painting, Westwood, ca. 1970",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1583,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1583
34.271758,-118.445878,"A religious memorial and three classic trucks, San Fernando, ca. 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1918,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1918
34.061797,-118.446672,"Stratton's Grill, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/752,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/752
34.061797,-118.446672,"Stratton's Grill (l'oeil window), 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/753,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/753
34.061797,-118.446672,"Stratton's Grill, Los Angeles, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1710,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1710
34.030843,-118.447809,"Palma, West Los Angeles, 2002",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/895,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/895
34.030843,-118.447809,"Palma, West Los Angeles, 2002, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/896,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/896
34.030843,-118.447809,"Palma, West Los Angeles, 2002, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/958,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/958
34.030843,-118.447809,"Palma, West Los Angeles, 2002",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2040,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2040
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, 1986, detail of panel 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/583,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/583
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, 1986, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/584,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/584
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, 1986, panel 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/585,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/585
34.282627,-118.44811,"Graffiti: The wild seed of mural art, San Fernando, 1984",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1903,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1903
34.282627,-118.44811,"Ulysses S. Grant High School, Van Nuys, Los Angeles, 1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1904,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1904
34.208076,-118.44914,"Choose your own future, Van Nuys, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1914,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1914
34.186832,-118.45032,"Power to the people, Van Nuys, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/606,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/606
34.186832,-118.45032,"Power to the people, Van Nuys, 1990, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/607,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/607
34.186832,-118.45032,"Power to the people, Van Nuys, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1910,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1910
34.312195,-118.450856,"Your kids, my kids, Sylmar, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/629,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/629
34.045063,-118.451425,"Isle of California, West Los Angeles, 1972",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2028,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2028
34.168902,-118.451757,"40 years of Van Nuys Junior High School, Van Nuys, 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/601,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/601
34.215262,-118.452551,"The three laws (Las tres leyes), Panorama City, 1995, panel 1 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/649,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/649
34.215262,-118.452551,"The three laws (Las tres leyes), Panorama City, 1995, panel 2 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/650,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/650
